"Thread","Method","Exit","Time (microseconds)"
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.MySwingUtilities2.clipStringIfNecessary(javax.swing.JComponent, java.awt.FontMetrics, java.lang.String, int)","true",84163
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.MySwingUtilities2.stringWidth(javax.swing.JComponent, java.awt.FontMetrics, java.lang.String)","false",84164
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.MySwingUtilities2.invokeSwingUtilities2StaticMethod(java.lang.String, java.lang.Class[ ], java.lang.Object[ ])","false",84167
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.MySwingUtilities2.getSwingUtilities2ClassName()","false",84168
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.JVM.current()","false",84169
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.JVM.current()","true",84169
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.JVM.isOrLater(int)","false",84169
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.JVM.isOrLater(int)","true",84170
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.MySwingUtilities2.getSwingUtilities2ClassName()","true",84170
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.ReflectHelper.getClass(java.lang.String)","false",84170
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.ReflectHelper.getClass(java.lang.String)","true",84176
"AWT-EventQueue-0","org.jb2011.lnf.beautyeye.utils.ReflectHelper.invokeStaticMethod(java.lang.Class, java.lang.String, java.lang.Class[ ], java.lang.Object[ ])","false",84177
